Date,Open,High,Low,Close,Adj Close,Volume
5/15/2007,13346.04981,13481.59961,13339.46973,13383.83984,13383.83984,265250000
5/16/2007,13486.95996,13489.57031,13363.92969,13487.53027,13487.53027,237790000
5/17/2007,13487.53027,13516.70996,13447.79004,13476.71973,13476.71973,195800000
5/18/2007,13476.40039,13558.48047,13476.40039,13556.53027,13556.53027,282930000
5/21/2007,13556.53027,13586.03027,13529.13965,13542.87988,13542.87988,215550000
5/22/2007,13544.99023,13586.67969,13528.98047,13539.9502,13539.9502,201290000
5/23/2007,13540.83984,13609.75977,13505.16992,13525.65039,13525.65039,208260000
5/24/2007,13522.59961,13624.54981,13423.90039,13441.12988,13441.12988,240810000
5/25/2007,13441.94043,13516.13965,13440.07031,13507.28027,13507.28027,183470000
5/29/2007,13507.28027,13564.66016,13465.34961,13521.33984,13521.33984,205620000
5/30/2007,13517.88965,13636.08984,13456.73047,13633.08008,13633.08008,224780000
5/31/2007,13633,13673.07031,13614.71973,13627.63965,13627.63965,243510000
6/1/2007,13628.69043,13692,13624.38965,13668.11035,13668.11035,212780000
6/4/2007,13667.20996,13690.37988,13618.78027,13676.32031,13676.32031,177830000
6/5/2007,13673.19043,13673.50977,13551,13595.45996,13595.45996,223040000
6/6/2007,13590.66016,13591.07031,13437.30957,13465.66992,13465.66992,236830000
6/7/2007,13463.48047,13480.21973,13259.82031,13266.73047,13266.73047,298880000
6/8/2007,13267.13965,13431.21973,13251.53027,13424.38965,13424.38965,242000000
6/11/2007,13424.38965,13478.11035,13381.63965,13424.95996,13424.95996,183300000
6/12/2007,13424.38965,13449.5,13294.61035,13295.00977,13295.00977,233420000
6/13/2007,13287.62012,13485.12012,13287.62012,13482.34961,13482.34961,253050000
6/14/2007,13482.42969,13581.61035,13479.34961,13553.73047,13553.73047,228680000
6/15/2007,13556.65039,13688.66016,13556.49023,13639.48047,13639.48047,425080000
6/18/2007,13639,13667.94043,13608.75977,13612.98047,13612.98047,174380000
6/19/2007,13611.67969,13652.16992,13577.21973,13635.41992,13635.41992,233720000
6/20/2007,13636.55957,13674.36035,13483.25,13489.41992,13489.41992,274670000
6/21/2007,13486.66016,13564.20996,13398.87012,13545.83984,13545.83984,241170000
6/22/2007,13545.03027,13545.11035,13359.69043,13360.25977,13360.25977,380870000
6/25/2007,13360.08984,13488.76953,13299.78027,13352.04981,13352.04981,251720000
6/26/2007,13352.37012,13452.51953,13308.71973,13337.66016,13337.66016,240950000
6/27/2007,13336.92969,13433.00977,13259.86035,13427.73047,13427.73047,246010000
6/28/2007,13427.48047,13498.29004,13389.28027,13422.28027,13422.28027,207130000
6/29/2007,13422.61035,13524.54004,13314,13408.62012,13408.62012,262110000
7/2/2007,13409.59961,13537.87012,13409.51953,13535.42969,13535.42969,196410000
7/3/2007,13531.53027,13591.69043,13531.53027,13577.29981,13577.29981,111580000
7/5/2007,13576.24023,13580.05957,13513.49023,13565.83984,13565.83984,188840000
7/6/2007,13559.00977,13633.62988,13537.9502,13611.67969,13611.67969,176040000
7/9/2007,13612.66016,13670.45996,13609,13649.96973,13649.96973,192840000
7/10/2007,13648.58984,13649.24023,13496.16992,13501.7002,13501.7002,274420000
7/11/2007,13500.40039,13590.9502,13474.79004,13577.87012,13577.87012,224410000
7/12/2007,13579.33008,13869.94043,13579.16992,13861.73047,13861.73047,300520000
7/13/2007,13859.86035,13932.29004,13845.87988,13907.25,13907.25,223820000
7/16/2007,13907.08984,13989.11035,13894.98047,13950.98047,13950.98047,209060000
7/17/2007,13951.95996,14021.9502,13942.84961,13971.54981,13971.54981,266020000
7/18/2007,13955.04981,13965.94043,13823.59961,13918.21973,13918.21973,324400000
7/19/2007,13918.79004,14015.84961,13918.79004,14000.41016,14000.41016,265390000
7/20/2007,14000.73047,14009.26953,13797.66992,13851.08008,13851.08008,377650000
7/23/2007,13851.73047,13973.99023,13851.73047,13943.41992,13943.41992,237450000
7/24/2007,13940.90039,13940.99023,13701.58984,13716.9502,13716.9502,296990000
7/25/2007,13718.25,13822.21973,13674.83984,13785.07031,13785.07031,266860000
7/26/2007,13783.12012,13783.4502,13335.29981,13473.57031,13473.57031,426880000
7/27/2007,13472.67969,13520.79981,13265.46973,13265.46973,13265.46973,337120000
7/30/2007,13266.20996,13397.73047,13219.13965,13358.30957,13358.30957,295450000
7/31/2007,13360.66016,13498.53027,13199.79004,13211.99023,13211.99023,319890000
8/1/2007,13211.08984,13393.01953,13132.65039,13362.37012,13362.37012,355960000
8/2/2007,13357.82031,13503.33008,13350.41992,13463.33008,13463.33008,264830000
8/3/2007,13462.25,13471.79004,13175.24023,13181.91016,13181.91016,301800000
8/6/2007,13183.12988,13470.16016,13158.58008,13468.78027,13468.78027,311810000
8/7/2007,13467.71973,13608.11035,13347.16992,13504.29981,13504.29981,273340000
8/8/2007,13497.23047,13695.82031,13484.79004,13657.86035,13657.86035,288040000
8/9/2007,13652.33008,13652.33008,13270.67969,13270.67969,13270.67969,362490000
8/10/2007,13270.58984,13306.51953,13057.86035,13239.54004,13239.54004,338560000
8/13/2007,13239.54004,13338.15039,13219.45996,13236.53027,13236.53027,215260000
8/14/2007,13235.71973,13269.78027,13018.26953,13028.91992,13028.91992,269120000
8/15/2007,13021.92969,13119.32031,12834.24023,12861.46973,12861.46973,272760000
8/16/2007,12861.46973,12885.84961,12517.94043,12845.78027,12845.78027,457150000
8/17/2007,12848.04981,13167.67969,12847.80957,13079.08008,13079.08008,423940000
8/20/2007,13079.08008,13181.66016,12982.75,13121.34961,13121.34961,231800000
8/21/2007,13120.04981,13178.33008,13052.16992,13090.86035,13090.86035,204000000
8/22/2007,13090.86035,13248.08008,13088.25977,13236.12988,13236.12988,205530000
8/23/2007,13236.12988,13298.63965,13169.15039,13235.87988,13235.87988,198160000
8/24/2007,13235.87988,13381.46973,13208.65039,13378.87012,13378.87012,186060000
8/27/2007,13377.16016,13387.33008,13305.54981,13322.12988,13322.12988,152440000
8/28/2007,13318.42969,13318.59961,13034.78027,13041.84961,13041.84961,230470000
8/29/2007,13043.07031,13293.44043,13043.07031,13289.29004,13289.29004,227440000
8/30/2007,13287.91016,13315.13965,13184.58984,13238.73047,13238.73047,193240000
8/31/2007,13240.83984,13428.9502,13240.83984,13357.74023,13357.74023,234920000
9/4/2007,13358.38965,13494.05957,13317.5,13448.86035,13448.86035,262260000
9/5/2007,13442.84961,13443.16992,13248.24023,13305.46973,13305.46973,231850000
9/6/2007,13306.44043,13398.70996,13274.82031,13363.34961,13363.34961,203600000
9/7/2007,13360.74023,13360.83008,13082.16992,13113.37988,13113.37988,238300000
9/10/2007,13116.38965,13207.19043,13021.92969,13127.84961,13127.84961,221760000
9/11/2007,13129.40039,13325.9502,13129.15039,13308.38965,13308.38965,200160000
9/12/2007,13298.30957,13360.00977,13263.03027,13291.65039,13291.65039,195280000
9/13/2007,13292.37988,13469.26953,13292.37988,13424.87988,13424.87988,209950000
9/14/2007,13421.38965,13459.75,13323.83984,13442.51953,13442.51953,204780000
9/17/2007,13441.9502,13451.54004,13362.37012,13403.41992,13403.41992,169710000
9/18/2007,13403.17969,13739.95996,13403.17969,13739.38965,13739.38965,277620000
9/19/2007,13740.61035,13867.5,13739.87988,13815.55957,13815.55957,276590000
9/20/2007,13813.51953,13822.13965,13741.00977,13766.7002,13766.7002,200880000
9/21/2007,13768.33008,13877.16992,13768.25,13820.19043,13820.19043,419390000
9/24/2007,13821.57031,13874.41016,13750.92969,13759.05957,13759.05957,236690000
9/25/2007,13757.83984,13787.19043,13696.30957,13778.65039,13778.65039,213040000
9/26/2007,13779.29981,13915.79004,13779.29981,13878.15039,13878.15039,206560000
9/27/2007,13879.53027,13920.41992,13868.15039,13912.94043,13912.94043,156920000
9/28/2007,13912.94043,13924.80957,13850.26953,13895.62988,13895.62988,203030000
10/1/2007,13895.70996,14115.50977,13893.50977,14087.54981,14087.54981,205720000
10/2/2007,14087.13965,14107.46973,14012.11035,14047.30957,14047.30957,169270000
10/3/2007,14038.86035,14038.94043,13947.73047,13968.04981,13968.04981,178920000
10/4/2007,13967.88965,14010.41016,13951.62988,13974.30957,13974.30957,143300000
10/5/2007,13969.07031,14124.54004,13968.83008,14066.00977,14066.00977,183540000
10/8/2007,14065.36035,14067.95996,14009.66992,14043.73047,14043.73047,116420000
10/9/2007,14043.73047,14166.96973,14034.38965,14164.53027,14164.53027,176740000
10/10/2007,14165.01953,14165.01953,14009.50977,14078.69043,14078.69043,163280000
10/11/2007,14079.09961,14198.09961,13950.25,14015.12012,14015.12012,235090000
10/12/2007,14016.33984,14101.76953,14013.74023,14093.08008,14093.08008,178740000
10/15/2007,14092.42969,14118.51953,13904.32031,13984.79981,13984.79981,220490000
10/16/2007,13986.33984,13992.03027,13877.90039,13912.94043,13912.94043,229920000
10/17/2007,13920.66016,14012.83984,13774.66992,13892.54004,13892.54004,315420000
10/18/2007,13887.90039,13913.75,13820.34961,13888.95996,13888.95996,205540000
10/19/2007,13888.46973,13888.46973,13511.94043,13522.01953,13522.01953,332350000
10/22/2007,13521.62012,13587.21973,13407.49023,13566.96973,13566.96973,229440000
10/23/2007,13568.92969,13684.59961,13540.87988,13676.23047,13676.23047,206550000
10/24/2007,13675.58008,13690.4502,13470.16016,13675.25,13675.25,259150000
10/25/2007,13677.84961,13741.25977,13547.62988,13671.91992,13671.91992,274330000
10/26/2007,13675.66016,13811.25,13675.25,13806.7002,13806.7002,311390000
10/29/2007,13807.34961,13901.40039,13805.30957,13870.25977,13870.25977,207930000
10/30/2007,13869.04004,13869.29004,13778.41016,13792.46973,13792.46973,189730000
10/31/2007,13792.05957,13962.53027,13767.67969,13930.00977,13930.00977,277660000
11/1/2007,13924.16016,13924.16016,13548.92969,13567.87012,13567.87012,335560000
11/2/2007,13569.90039,13632.90039,13446.01953,13595.09961,13595.09961,279780000
11/5/2007,13592.58008,13618.26953,13446.91016,13543.40039,13543.40039,259590000
11/6/2007,13542.33984,13669.71973,13511.86035,13660.94043,13660.94043,252360000
11/7/2007,13646.71973,13647.29004,13285.62988,13300.01953,13300.01953,273050000
11/8/2007,13299.7002,13354,13079.48047,13266.29004,13266.29004,403680000
11/9/2007,13261.16992,13262.13965,13017.29981,13042.74023,13042.74023,356840000
11/12/2007,13039.16016,13162.63965,12981.04004,12987.54981,12987.54981,291980000
11/13/2007,12975.11035,13319.4502,12975.11035,13307.08984,13307.08984,298250000
11/14/2007,13305.46973,13367.16992,13197.83984,13231.00977,13231.00977,267510000
11/15/2007,13231.00977,13262.13965,13055.83008,13110.04981,13110.04981,242570000
11/16/2007,13109.48047,13211.16992,13050.54981,13176.79004,13176.79004,314920000
11/19/2007,13176.29981,13176.29981,12937.62988,12958.44043,12958.44043,285790000
11/20/2007,12955.91992,13107.37012,12839.67969,13010.13965,13010.13965,325810000
11/21/2007,13006.65039,13007.70996,12786.03027,12799.04004,12799.04004,284550000
11/23/2007,12796.07031,12980.87988,12796.07031,12980.87988,12980.87988,122250000
11/26/2007,12979.99023,13037.29981,12724.08984,12743.44043,12743.44043,265610000
11/27/2007,12744.78027,12991.84961,12744.78027,12958.44043,12958.44043,296070000
11/28/2007,12958.04004,13325.87012,12958.04004,13289.4502,13289.4502,310080000
11/29/2007,13287.91016,13346.26953,13214.75,13311.73047,13311.73047,201410000
11/30/2007,13314.25,13466.99023,13281.65039,13371.71973,13371.71973,312570000
12/3/2007,13368.21973,13407.24023,13296.28027,13314.57031,13314.57031,212170000
12/4/2007,13311.24023,13316.28027,13237.58984,13248.73047,13248.73047,204940000
12/5/2007,13244.00977,13460.24023,13244.00977,13444.95996,13444.95996,256800000
12/6/2007,13445.84961,13632.90039,13426.17969,13619.88965,13619.88965,197270000
12/7/2007,13618.26953,13668.09961,13601.36035,13625.58008,13625.58008,179420000
12/10/2007,13623.54981,13754.01953,13623.54981,13727.03027,13727.03027,190220000
12/11/2007,13726.87012,13780.11035,13413.74023,13432.76953,13432.76953,280630000
12/12/2007,13434.79981,13704.51953,13321.63965,13473.90039,13473.90039,310470000
12/13/2007,13473.98047,13527.62988,13353.91992,13517.95996,13517.95996,248800000
12/14/2007,13515.11035,13515.36035,13332.12988,13339.84961,13339.84961,245590000
12/17/2007,13339.2002,13339.4502,13158.41992,13167.2002,13167.2002,243400000
12/18/2007,13168.66016,13279.45996,13092,13232.46973,13232.46973,233020000
12/19/2007,13231.98047,13300.42969,13146.79004,13207.26953,13207.26953,208330000
12/20/2007,13206.45996,13288.40039,13153.62012,13245.63965,13245.63965,203910000
12/21/2007,13241.66016,13473.98047,13241.57031,13450.65039,13450.65039,430600000
12/24/2007,13450.73047,13563.48047,13449.26953,13550.04004,13550.04004,86400000
12/26/2007,13547.9502,13563.32031,13492.67969,13551.69043,13551.69043,122410000
12/27/2007,13549.16992,13551.04004,13349.28027,13359.61035,13359.61035,145770000
12/28/2007,13361.23047,13451.37988,13298.15039,13365.87012,13365.87012,142930000
12/31/2007,13364.16016,13364.73047,13246.53027,13264.82031,13264.82031,167240000
1/2/2008,13261.82031,13279.54004,12991.37012,13043.95996,13043.95996,239580000
1/3/2008,13044.12012,13137.92969,13023.55957,13056.71973,13056.71973,200620000
1/4/2008,13046.55957,13046.71973,12789.04004,12800.17969,12800.17969,304210000
1/7/2008,12801.15039,12884.15039,12733.83984,12827.49023,12827.49023,306700000
1/8/2008,12820.90039,12906.41992,12565.41016,12589.07031,12589.07031,322690000
1/9/2008,12590.20996,12738.63965,12501.75977,12735.30957,12735.30957,332900000
1/10/2008,12733.11035,12931.29004,12632.15039,12853.08984,12853.08984,325330000
1/11/2008,12850.74023,12851.13965,12543.87012,12606.29981,12606.29981,301890000
1/14/2008,12613.78027,12794.57031,12613.7002,12778.15039,12778.15039,245370000
1/15/2008,12777.5,12777.5,12488.75977,12501.11035,12501.11035,339700000
1/16/2008,12476.80957,12613.12988,12392.26953,12466.16016,12466.16016,500040000
1/17/2008,12467.04981,12517.61035,12125.55957,12159.20996,12159.20996,439830000
1/18/2008,12159.94043,12341.54004,12022.48047,12099.29981,12099.29981,483300000
1/22/2008,12092.71973,12092.71973,11634.82031,11971.19043,11971.19043,506500000
1/23/2008,11969.08008,12276.66992,11644.80957,12270.16992,12270.16992,536520000
1/24/2008,12272.69043,12399.17969,12241.79981,12378.61035,12378.61035,387900000
1/25/2008,12391.7002,12486.88965,12183.67969,12207.16992,12207.16992,393660000
1/28/2008,12205.70996,12386.00977,12112.13965,12383.88965,12383.88965,278990000
1/29/2008,12385.19043,12503.15039,12346.99023,12480.29981,12480.29981,285090000
1/30/2008,12480.13965,12681.41016,12406.16992,12442.83008,12442.83008,334680000
1/31/2008,12438.28027,12702.37988,12249.92969,12650.36035,12650.36035,394330000
2/1/2008,12638.16992,12767.74023,12602.32031,12743.19043,12743.19043,379580000
2/4/2008,12743.11035,12749.78027,12621.83008,12635.16016,12635.16016,237410000
2/5/2008,12631.84961,12631.92969,12264.07031,12265.12988,12265.12988,334380000
2/6/2008,12257.25,12390.32031,12178.15039,12200.09961,12200.09961,296360000
2/7/2008,12196.2002,12332.51953,12120.44043,12247,12247,326200000
2/8/2008,12248.46973,12281.87988,12103.37012,12182.12988,12182.12988,262200000
2/11/2008,12181.88965,12252.12012,12069.46973,12240.00977,12240.00977,268100000
2/12/2008,12241.55957,12469.41016,12241.55957,12373.41016,12373.41016,256970000
2/13/2008,12368.12012,12573.12988,12367.79981,12552.24023,12552.24023,236300000
2/14/2008,12551.50977,12557.61035,12361.45996,12376.98047,12376.98047,233790000
2/15/2008,12376.66016,12376.66016,12278.62012,12348.20996,12348.20996,289800000
2/19/2008,12349.58984,12505.25,12304.08008,12337.21973,12337.21973,257550000
2/20/2008,12333.30957,12464.05957,12227.71973,12427.25977,12427.25977,297990000
2/21/2008,12426.84961,12503.45996,12247.33984,12284.29981,12284.29981,293420000
2/22/2008,12281.08984,12397.79004,12155.25977,12381.01953,12381.01953,307090000
2/25/2008,12380.76953,12584.62012,12341.04004,12570.21973,12570.21973,288600000
2/26/2008,12569.48047,12734.17969,12512.41016,12684.91992,12684.91992,291760000
2/27/2008,12683.54004,12756.55957,12609.37012,12694.28027,12694.28027,263720000
2/28/2008,12689.28027,12689.44043,12536.42969,12582.17969,12582.17969,247270000
2/29/2008,12579.58008,12580.15039,12223.57031,12266.38965,12266.38965,351870000
3/3/2008,12264.36035,12281.37012,12161.04981,12258.90039,12258.90039,259730000
3/4/2008,12259.13965,12259.23047,12032.41992,12213.79981,12213.79981,347720000
3/5/2008,12204.92969,12349.66992,12140.53027,12254.99023,12254.99023,304570000
3/6/2008,12254.58984,12254.58984,12026.07031,12040.38965,12040.38965,283100000
3/7/2008,12039.08984,12094.20996,11819.69043,11893.69043,11893.69043,307580000
3/10/2008,11893.04004,11926.5,11731.59961,11740.15039,11740.15039,312020000
3/11/2008,11741.33008,12160.79981,11741.00977,12156.80957,12156.80957,372330000
3/12/2008,12148.61035,12303.34961,12092.25,12110.24023,12110.24023,288130000
3/13/2008,12096.49023,12215.34961,11875.78027,12145.74023,12145.74023,336260000
3/14/2008,12146.38965,12193.61035,11832.71973,11951.08984,11951.08984,380810000
3/17/2008,11946.4502,12076.21973,11756.59961,11972.25,11972.25,382890000
3/18/2008,11975.91992,12392.66016,11975.83984,12392.66016,12392.66016,367780000
3/19/2008,12391.51953,12461.53027,12095.09961,12099.66016,12099.66016,328460000
3/20/2008,12102.42969,12378.74023,12097.87012,12361.32031,12361.32031,502650000
3/24/2008,12361.96973,12622.07031,12361.96973,12548.63965,12548.63965,264320000
3/25/2008,12547.33984,12571.83984,12449.08008,12532.59961,12532.59961,237650000
3/26/2008,12531.79004,12531.9502,12376.7002,12422.86035,12422.86035,235020000
3/27/2008,12421.87988,12476.75977,12293.33984,12302.45996,12302.45996,235390000
3/28/2008,12303.91992,12382.16016,12196.87012,12216.40039,12216.40039,209000000
